phi,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13
3.36372546747998,0.684465988023873,-0.208880650677849,0.128402172559318,-0.019394758533677,-0.413729998730074,0.139454518295121,-1.01248419946169,0.240828945550109,-1.32286539660045,0.194189011531433,-0.894852621521901,0.0830778509050716,-0.288359888758068
3.42719198573432,0.668405679834851,-0.265575239851563,0.127285964410831,-0.0240127619473752,-0.407181566063592,0.180039113372183,-1.0019291908584,0.312946365480816,-1.31473345199402,0.254748314693678,-0.892030051866557,0.109119666497693,-0.281796100173306
3.49065850398866,0.649084558125113,-0.319725803488228,0.125737258510108,-0.0278435242246245,-0.399193382744962,0.220714794501325,-0.988376460767996,0.386252319516582,-1.30297351898258,0.317839023440715,-0.88753123809289,0.136513123442482,-0.273992783560146
3.554125022243,0.626925521719308,-0.370753048004483,0.123801783430566,-0.0306607410623934,-0.389788710967117,0.261253316337599,-0.971734653297935,0.460139875543153,-1.28702417822238,0.383046447417579,-0.880777414163068,0.16529800654485,-0.265088748045441
3.61759154049734,0.601979021547698,-0.418825665818752,0.121577297965823,-0.0322943506740797,-0.378758150352325,0.301961860500878,-0.951653439027288,0.534914496624472,-1.2662129382172,0.450659932306387,-0.871007608011206,0.195844436645738,-0.254998497849489
3.68105805875168,0.574518662791327,-0.463499865694567,0.119242935879187,-0.0325990021591746,-0.36591993329691,0.342591920298304,-0.927938659979346,0.609905583945114,-1.24015597416542,0.520011405039323,-0.857486751523204,0.228047223295668,-0.243641951370091
3.74452457700602,0.544544236948599,-0.504777703106308,0.117000744317824,-0.0315119254394936,-0.350908003529281,0.383208908729502,-0.900133028618561,0.685107655215745,-1.20831436632855,0.590954988786927,-0.839339375809027,0.261956467616656,-0.230740199431433
3.80799109526036,0.51212382137003,-0.542512112186144,0.115069347749142,-0.029068340725688,-0.333343864244484,0.423646328466583,-0.867753018598832,0.760248811250854,-1.17019587599382,0.663039797626622,-0.815704503022906,0.297341455728432,-0.215968018934696
3.87145761351469,0.477404596252848,-0.576557696201399,0.113617556998162,-0.0254652201953093,-0.312902011183965,0.463530695461375,-0.830294841049587,0.834912681345686,-1.12531733937383,0.735625856542735,-0.785815966895488,0.33366226053492,-0.199018236236782
3.93492413176903,0.440638499825443,-0.606811588330877,0.112731719956811,-0.0210572054763742,-0.289375284292043,0.502278358109477,-0.787304011046006,0.908516178026911,-1.07323932696026,0.807876622812822,-0.749083811359524,0.370081142284811,-0.179682199478775
3.99839065002337,0.402244407370895,-0.633261898217421,0.112318834632962,-0.0163897857710364,-0.262828990384363,0.539046705173315,-0.738516332459711,0.980238470688384,-1.0136641045388,0.878707845648861,-0.705264586479171,0.405414229370617,-0.1580215311435
4.06185716827771,0.362821624435711,-0.656033258279075,0.112029088230615,-0.0121568018988304,-0.23373976389458,0.572783151729586,-0.684026723038065,1.04901777214774,-0.946576783491465,0.94680540371197,-0.654623824294092,0.438220330769265,-0.134531913753899
4.12532368653205,0.323071102321144,-0.675393128764181,0.111273475251933,-0.00904938955423239,-0.20300503094648,0.602426087764737,-0.624383723060311,1.11367448953152,-0.872343352333353,1.01077148571481,-0.597977391688176,0.4670824364503,-0.110161756574213
4.18879020478639,0.283707803962449,-0.691722059018101,0.109269285605634,-0.00761076384715955,-0.17189541717373,0.627115336954016,-0.560608819542756,1.17305900288613,-0.79175020666886,1.06929624353299,-0.53666673594398,0.490876322386024,-0.0862492487886269
